,price,area,locality,bedroom_num,bathroom_num,balcony_num
19793,76.0,970,Vasai,2,2,0
19794,62.0,950,Virar,2,2,0
19795,190.0,2000,Vasai,3,3,0
19796,110.0,689,Thane,1,2,0
19797,250.0,1350,Thane,2,2,0
19798,77.0,850,Vasai,2,2,0
19799,115.0,1320,Vasai,3,3,0
19800,85.0,877,Mira Road,2,2,0
19801,85.0,877,Mira Road,2,2,0
19802,350.0,1560,Mulund,3,2,0
19803,100.0,750,Mulund,1,2,0
19804,381.0,1250,Wadala,3,2,0
19805,490.0,1300,Dadar,3,2,0
19806,102.0,740,Thane,2,2,0
19807,159.0,1033,Thane,2,2,0
19808,59.8,676,Vasai,2,2,0
19809,120.0,430,Santacruz,1,2,0
19810,350.0,1050,Santacruz,3,2,0
19811,205.0,1015,Thane,2,2,0
19812,400.0,925,Matunga,2,2,0
19813,18.5,302,other,1,2,0
19814,12.0,405,other,1,1,0
19815,8.0,275,other,1,1,0
19816,250.0,858,Borivali,2,2,0
19817,150.0,664,Borivali,2,2,0
19818,215.0,700,Borivali,2,2,0
19819,219.0,890,Kandivali,2,2,0
19820,150.0,765,Malad,2,2,0
19821,162.0,620,Borivali,2,2,0
19822,220.0,972,Borivali,3,3,0
19823,167.0,975,Borivali,2,2,0
19824,280.0,700,Ville Parle,2,2,0
19825,170.0,1350,Thane,3,3,0
19826,112.0,1150,Ulwe,2,2,0
19827,52.0,725,Ulwe,1,1,0
19828,100.0,1150,Ulwe,2,2,0
19829,59.8,676,Vasai,2,2,0
19830,120.0,430,Santacruz,1,2,0
19831,350.0,1050,Santacruz,3,2,0
19832,205.0,1015,Thane,2,2,0
19833,400.0,925,Matunga,2,2,0
19834,18.5,302,other,1,2,0
19835,12.0,405,other,1,1,0
19836,8.0,275,other,1,1,0
19837,250.0,858,Borivali,2,2,0
19838,150.0,664,Borivali,2,2,0
19839,215.0,700,Borivali,2,2,0
19840,219.0,890,Kandivali,2,2,0
19841,150.0,765,Malad,2,2,0
19842,162.0,620,Borivali,2,2,0
19843,220.0,972,Borivali,3,3,0
19844,167.0,975,Borivali,2,2,0
19845,280.0,700,Ville Parle,2,2,0
19846,18.5,302,other,1,2,0
19847,12.0,405,other,1,1,0
19848,8.0,275,other,1,1,0
19849,250.0,858,Borivali,2,2,0
19850,150.0,664,Borivali,2,2,0
19851,215.0,700,Borivali,2,2,0
19852,219.0,890,Kandivali,2,2,0
19853,150.0,765,Malad,2,2,0
19854,162.0,620,Borivali,2,2,0
19855,220.0,972,Borivali,3,3,0
19856,185.0,414,Lower Parel,1,2,0
19857,311.0,1789,Mulund,3,3,0
19858,140.0,550,Parel,1,2,0
19859,80.0,1000,Kamothe,2,2,0
19860,65.0,1031,Karanjade,2,2,0
19861,45.0,650,Karanjade,1,2,0
19862,250.0,1100,Mulund,2,2,0
19863,291.0,853,Vikhroli,2,2,0
19864,530.0,1410,Vikhroli,3,3,0
19865,413.0,1800,Mulund,3,3,0
19866,27.0,547,Bhiwandi,1,1,0
19867,25.0,600,Bhiwandi,1,2,0
19868,18.0,380,Bhiwandi,1,1,0
19869,9.54,344,other,1,1,0
19870,35.0,1125,Nerul,2,2,0
19871,96.0,550,Vikhroli,1,2,0
19872,148.56,850,Dahisar,2,2,0
19873,125.0,432,Santacruz,1,1,0
19874,58.0,1060,Dombivali,2,2,0
19875,65.0,1850,Ville Parle,3,3,0
19876,15.0,330,Saphale,1,1,0
19877,31.2,835,Saphale,2,2,0
19878,46.5,1050,Naigaon,2,2,0
19879,97.44,1080,Bhayandar,2,2,0
19880,53.0,1000,Kalyan,2,2,0
19881,115.0,1400,Neral,3,3,0
19882,44.0,480,Kharghar,1,1,0
19883,30.5,710,Naigaon,1,2,0
19884,35.35,650,Vasai,1,2,0
19885,100.0,1100,other,2,2,0
19886,190.0,2000,Kharghar,3,3,0
19887,160.0,1900,Kharghar,3,3,0
19888,117.0,2200,Kharghar,3,3,0
19889,51.9,601,Thane,1,1,0
19890,66.0,902,Thane,2,2,0
19891,53.9,642,Thane,1,2,0
19892,45.9,625,Thane,1,1,0
19893,54.9,625,Thane,1,1,0
19894,31.0,410,Dombivli,1,1,0
19895,35.0,530,Dombivli,1,1,0
19896,110.0,950,Kalwa,2,2,0
19897,115.32,650,Borivali,1,2,0
19898,108.0,600,Borivali,1,2,0
19899,92.0,650,Dahisar,1,2,0
19900,120.0,650,Borivali,1,2,0
19901,90.39,600,Dahisar,1,2,0
19902,112.0,600,Borivali,1,2,0
19903,94.0,650,Dahisar,1,2,0
19904,310.0,1250,Powai,3,2,0
19905,15.0,330,Saphale,1,1,0
19906,31.2,835,Saphale,2,2,0
19907,46.5,1050,Naigaon,2,2,0
19908,97.44,1080,Bhayandar,2,2,0
19909,53.0,1000,Kalyan,2,2,0
19910,115.0,1400,Neral,3,3,0
19911,44.0,480,Kharghar,1,1,0
19912,30.5,710,Naigaon,1,2,0
19913,35.35,650,Vasai,1,2,0
19914,38.24,605,Vasai,1,2,0
19915,55.28,790,Vasai,2,2,0
19916,155.0,900,Thane,2,2,0
19917,265.0,780,Mahim,2,1,0
19918,340.0,850,Dadar,2,2,0
19919,43.0,680,Kalyan,1,1,0
19920,215.0,690,Mulund,2,2,0
19921,407.0,1500,Malad,4,4,0
19922,225.0,771,Mulund,2,2,0
19923,312.0,850,Santacruz,2,2,0
19924,76.0,1100,Kalyan,2,2,0
19925,38.0,670,Ulwe,1,1,0
19926,159.0,804,Kanjurmarg,2,1,0
19927,285.0,1825,Nerul,3,2,0
19928,625.0,2100,Powai,4,4,0
19929,105.0,500,Andheri,1,2,0
19930,90.0,1021,Panvel,2,2,0
19931,90.0,960,Panvel,2,2,0
19932,110.0,1030,Koper Khairane,2,2,0
19933,56.0,600,Panvel,1,1,0
19934,110.0,1150,Kharghar,2,2,0
19935,90.0,900,Thane,2,2,0
19936,45.0,450,Thane,1,1,0
19937,184.99,930,Kandivali,2,2,0
19938,590.0,3001,Kanjurmarg,4,4,0
19939,65.0,825,Dombivali,2,2,0
19940,57.0,640,Kalamboli,1,1,0
19941,85.0,1150,Kamothe,2,2,0
19942,40.0,510,Dombivali,1,1,0
19943,230.0,980,Powai,2,2,0
19944,195.0,1000,Thane,2,2,0
19945,45.0,450,Thane,1,1,0
19946,184.99,930,Kandivali,2,2,0
19947,590.0,3001,Kanjurmarg,4,4,0
19948,65.0,825,Dombivali,2,2,0
19949,57.0,640,Kalamboli,1,1,0
19950,85.0,1150,Kamothe,2,2,0
19951,40.0,510,Dombivali,1,1,0
19952,230.0,980,Powai,2,2,0
19953,195.0,1000,Thane,2,2,0
19954,55.0,300,Thane,1,1,0
19955,365.0,1958,Mulund,3,2,0
19956,55.0,600,Thane,1,2,0
19957,78.0,750,Thane,2,2,0
19958,85.0,620,Thane,1,1,0
19959,110.0,800,Thane,2,2,0
19960,165.0,1050,Thane,2,2,0
19961,129.0,800,Thane,2,2,0
19962,145.0,1050,Thane,2,2,0
19963,195.0,1176,Thane,2,3,0
19964,55.0,443,Thane,1,2,0
19965,110.0,800,Thane,2,2,0
19966,165.0,1050,Thane,2,2,0
19967,129.0,800,Thane,2,2,0
19968,145.0,1050,Thane,2,2,0
19969,195.0,1176,Thane,2,3,0
19970,55.0,443,Thane,1,2,0
19971,295.0,1250,Vikhroli,2,2,0
19972,253.0,900,Jogeshwari,2,2,0
19973,56.59,621,Mira Road,1,1,0
19974,56.0,621,Mira Road,1,1,0
19975,54.0,645,Bhayandar,1,1,0
19976,53.0,645,Bhayandar,1,2,0
19977,51.0,645,Bhayandar,1,2,0
19978,52.0,645,Bhayandar,1,2,0
19979,50.0,645,Bhayandar,1,2,0
19980,46.5,620,Mira Road,1,2,0
19981,145.0,1365,Kharghar,2,2,0
19982,77.0,1000,Dombivali,2,2,0
19983,120.0,580,Kurla,1,2,0
19984,115.7,580,Kurla,2,2,0
19985,410.0,1400,Thane,3,3,0
19986,420.0,1400,Thane,3,3,0
19987,415.0,1400,Thane,3,3,0
19988,410.0,1400,Thane,3,3,0
19989,29.0,330,Goregaon,1,1,0
19990,400.0,1400,Thane,3,3,0
19991,75.0,800,Goregaon,2,2,0
19992,260.0,2100,Thane,4,4,0
19993,168.0,1050,Thane,2,3,0
19994,168.0,1050,Thane,2,3,0
19995,122.0,1090,Thane,3,3,0
19996,150.0,980,Thane,2,2,0
19997,518.0,1758,Vikhroli,3,2,0
19998,295.0,1250,Vikhroli,2,2,0
19999,320.0,620,Dadar,2,2,0
20000,224.0,434,Mahim,1,2,0
20001,316.0,633,Mahim,2,2,0
20002,220.0,740,Chembur,2,2,0
20003,240.0,813,Chembur,2,2,0
20004,200.0,692,Chembur,2,2,0
20005,130.0,850,Kandivali,2,2,0
20006,185.0,1150,Kandivali,3,3,0
20007,160.0,667,Andheri,2,2,0
20008,122.0,1200,Kharghar,2,2,0
20009,260.0,850,Worli,2,2,0
20010,120.0,450,Andheri,1,1,0
20011,230.0,965,Andheri,2,2,0
20012,285.0,965,Andheri,2,2,0
20013,235.0,940,Andheri,2,2,0
20014,205.0,1500,Kharghar,3,3,0
20015,114.0,1150,Kharghar,2,2,0
20016,26.0,550,Virar,1,2,0
20017,138.0,566,Andheri,1,2,0
20018,200.0,765,Andheri,2,2,0
20019,60.0,660,Kharghar,1,1,0
20020,130.0,1300,Kharghar,2,2,0
20021,170.0,760,Chembur,2,2,0
20022,107.0,578,Andheri,1,2,0
20023,140.0,698,Andheri,2,2,0
20024,49.0,730,Kalyan,1,2,0
20025,239.0,2190,Kalyan,3,2,0
20026,138.0,690,Jogeshwari,2,2,0
20027,171.0,750,Jogeshwari,2,2,0
20028,78.0,1250,Kalyan,2,2,0
20029,205.0,2015,Kharghar,3,3,0
20030,145.0,1540,Kalyan,3,3,0
20031,119.0,1250,Kalyan,3,2,0
20032,62.0,465,Kharghar,1,1,0
20033,195.0,2300,Kalyan,3,3,0
20034,375.0,4200,Kalyan,4,5,0
20035,445.0,4260,Kalyan,4,5,0
20036,97.0,1135,Kalyan,2,1,0
20037,80.0,1235,Kalyan,3,2,0
20038,128.0,528,Andheri,1,2,0
20039,130.0,564,Andheri,1,2,0
20040,210.0,950,Kandivali,2,2,0
20041,275.0,985,Andheri,2,2,0
20042,97.0,631,Kandivali,1,2,0
20043,130.0,850,Kandivali,2,2,0
20044,185.0,1150,Kandivali,3,3,0
20045,122.0,1200,Kharghar,2,2,0
20046,260.0,850,Worli,2,2,0
20047,120.0,450,Andheri,1,1,0
20048,230.0,965,Andheri,2,2,0
20049,285.0,965,Andheri,2,2,0
20050,235.0,940,Andheri,2,2,0
20051,205.0,1500,Kharghar,3,3,0
20052,114.0,1150,Kharghar,2,2,0
20053,26.0,550,Virar,1,2,0
20054,138.0,566,Andheri,1,2,0
20055,200.0,765,Andheri,2,2,0
20056,60.0,660,Kharghar,1,1,0
20057,130.0,1300,Kharghar,2,2,0
20058,170.0,760,Chembur,2,2,0
20059,107.0,578,Andheri,1,2,0
20060,140.0,698,Andheri,2,2,0
20061,49.0,730,Kalyan,1,2,0
20062,47.0,730,Kalyan,1,1,0
20063,93.0,1170,Kalyan,2,2,0
20064,266.57,1235,Andheri,3,3,0
20065,80.0,725,Kharghar,2,1,0
20066,40.0,412,Mira Road,1,2,0
20067,263.0,718,Andheri,2,2,0
20068,115.0,1165,Kalyan,2,2,0
20069,259.0,718,Andheri,2,2,0
20070,130.0,800,Kharghar,2,2,0
20071,349.0,968,Andheri,3,3,0
20072,354.0,968,Andheri,3,3,0
20073,42.75,945,Badlapur,2,2,0
20074,160.5,747,Jogeshwari,2,2,0
20075,85.0,464,Andheri,1,2,0
20076,88.5,464,Andheri,1,2,0
20077,147.0,703,Andheri,2,2,0
20078,22.0,570,Badlapur,1,1,0
20079,349.0,1253,Andheri,3,2,0
20080,33.0,650,Naigaon,1,2,0
20081,46.0,875,Naigaon,1,2,0
20082,33.51,715,Naigaon,1,2,0
20083,54.51,851,Naigaon,2,2,0
20084,32.5,575,Naigaon,1,2,0
20085,750.0,2200,Chembur,4,4,0
20086,70.0,660,Panvel,2,2,0
20087,145.0,733,Goregaon,2,2,0
20088,148.0,774,Goregaon,2,2,0
20089,49.51,520,Panvel,1,1,0
20090,147.0,677,Goregaon,2,2,0
20091,288.0,875,Goregaon,2,2,0
20092,461.0,1184,Goregaon,3,3,0
20093,122.0,519,Goregaon,1,2,0
20094,52.0,775,Naigaon,2,2,0
20095,167.0,717,Goregaon,2,2,0
20096,234.0,968,Goregaon,3,3,0
20097,215.0,765,Goregaon,2,2,0
20098,225.0,845,Goregaon,2,2,0
20099,120.0,535,Goregaon,1,2,0
20100,154.0,742,Goregaon,2,2,0
20101,88.0,850,Kalyan,1,2,0
20102,40.0,510,Shil Phata,1,1,0
20103,93.0,520,Goregaon,1,2,0
20104,130.0,690,Goregaon,2,2,0
20105,25.31,767,Saphale,2,2,0
20106,105.0,700,Thane,2,2,0
20107,115.0,1250,Ulwe,2,2,0
20108,28.0,560,other,1,1,0
20109,260.0,540,Prabhadevi,1,2,0
20110,611.0,1133,Parel,3,3,0
20111,260.0,550,Prabhadevi,1,2,0
20112,375.0,740,Parel,2,2,0
20113,185.0,1750,Ulwe,3,3,0
20114,40.0,673,Dombivli,1,1,0
20115,145.0,1450,Ulwe,3,3,0
20116,47.0,595,Kamothe,1,1,0
20117,66.0,650,Kamothe,1,1,0
20118,90.89,1090,Kamothe,2,2,0
20119,107.0,1110,Kamothe,2,2,0
20120,98.0,1110,Kamothe,2,2,0
20121,68.0,645,Kamothe,1,1,0
20122,115.0,1110,Kamothe,2,2,0
20123,96.5,1135,other,2,2,0
20124,90.0,1145,Kamothe,2,2,0
20125,167.0,717,Goregaon,2,2,0
20126,234.0,968,Goregaon,3,3,0
20127,215.0,765,Goregaon,2,2,0
20128,225.0,845,Goregaon,2,2,0
20129,120.0,535,Goregaon,1,2,0
20130,154.0,742,Goregaon,2,2,0
20131,88.0,850,Kalyan,1,2,0
20132,40.0,510,Shil Phata,1,1,0
20133,93.0,520,Goregaon,1,2,0
20134,130.0,690,Goregaon,2,2,0
20135,99.0,540,Goregaon,1,2,0
20136,381.0,1464,Borivali,4,4,0
20137,92.0,512,Goregaon,1,2,0
20138,283.0,1129,Borivali,3,4,0
20139,211.0,900,Goregaon,2,2,0
20140,90.0,600,Thane,2,2,0
20141,72.0,830,Thane,2,2,0
20142,160.0,570,Santacruz,1,2,0
20143,85.0,926,Thane,2,2,0
20144,33.5,620,Naigaon,1,1,0
20145,35.0,570,Naigaon,1,2,0
20146,2300.0,5000,Bandra Kurla Complex,4,5,0
20147,3000.0,5000,Worli,4,5,0
20148,2300.0,3500,Bandra,4,5,0
20149,3000.0,3900,Santacruz,5,6,0
20150,75.0,990,Shil Phata,3,3,0
20151,150.0,703,Andheri,2,2,0
20152,163.05,698,Andheri,2,2,0
20153,180.0,825,Andheri,2,2,0
20154,193.0,800,Goregaon,2,2,0
20155,55.0,660,Shil Phata,2,2,0
20156,135.0,1310,Panvel,2,2,0
20157,150.0,1250,Kharghar,2,2,0
20158,35.0,350,Kharghar,1,1,0
20159,60.0,666,Thane,1,2,0
20160,156.0,900,Goregaon,2,2,0
20161,105.0,960,Thane,2,2,0
20162,89.0,590,Thane,2,2,0
20163,130.0,2700,Karjat,3,3,0
20164,240.0,1300,Dahisar,3,3,0
20165,520.0,1860,Vikhroli,3,2,0
20166,96.0,955,Mira Road,2,2,0
20167,104.0,950,Mira Road,2,2,0
20168,95.0,600,Vikhroli,1,2,0
20169,243.3,1000,Sion,3,2,0
20170,145.0,650,Malad,2,2,0
20171,215.0,950,Malad,3,3,0
20172,380.0,1401,Thane,3,3,0
20173,199.0,1087,Malad,2,2,0
20174,81.14,449,Malad,1,1,0
20175,36.0,705,Taloja,1,2,0
20176,70.0,640,Kharghar,1,1,0
20177,92.0,600,Vikhroli,1,2,0
20178,50.0,998,Taloja,2,2,0
20179,500.0,1250,Byculla,2,2,0
20180,325.0,1600,Nerul,4,4,0
20181,75.0,950,Taloja,2,2,0
20182,42.0,700,Dombivali,1,1,0
20183,142.0,927,Goregaon,2,2,0
20184,107.0,532,Goregaon,1,2,0
20185,121.0,800,Kurla,2,2,0
20186,1100.0,2500,Chembur,4,4,0
20187,153.0,785,Vikroli,2,2,0
20188,96.0,550,Vikhroli,1,2,0
20189,262.0,1350,Ghansoli,2,2,0
20190,135.0,700,Vikhroli,2,2,0
20191,350.0,1325,Malad,3,3,0
20192,165.0,650,Borivali,2,2,0
20193,100.0,500,Borivali,1,2,0
20194,155.0,800,Vikhroli,2,3,0
20195,220.0,900,Malad,3,3,0
20196,94.0,580,Borivali,1,2,0
20197,282.0,1761,Thane,4,3,0
20198,90.0,525,Sanpada,1,1,0
20199,140.0,800,Malad,2,2,0
20200,140.0,1000,Thane,2,2,0
20201,200.0,800,Malad,2,2,0
20202,295.0,1100,Andheri,3,3,0
20203,335.0,1400,Goregaon,3,3,0
20204,213.0,850,Kandivali,2,2,0
20205,168.0,1050,Thane,2,3,0
20206,122.0,1090,Thane,3,3,0
20207,150.0,980,Thane,2,2,0
20208,518.0,1758,Vikhroli,3,2,0
20209,137.0,1060,Bhandup,2,2,0
20210,200.0,800,Malad,2,2,0
20211,295.0,1100,Andheri,3,3,0
20212,335.0,1400,Goregaon,3,3,0
20213,213.0,850,Kandivali,2,2,0
20214,262.0,1000,Andheri,3,3,0
20215,358.0,1456,Kandivali,3,3,0
20216,650.0,2620,Kandivali,4,4,0
20217,29.5,650,Taloja,1,1,0
20218,110.0,700,Kurla,1,1,0
20219,175.0,850,Mulund,2,2,0
20220,295.0,1400,Mulund,3,3,0
20221,127.0,650,Mulund,1,2,0
20222,103.0,650,Mulund,1,1,0
20223,130.0,700,Mulund,1,1,0
20224,76.0,1045,Vasai,2,2,0
20225,170.0,700,Mulund,2,2,0
20226,60.0,650,Kalwa,1,1,0
20227,65.0,700,Kalyan,1,2,0
20228,550.0,1100,Fort,3,3,0
20229,550.0,1250,Mahim,3,3,0
20230,34.0,344,Goregaon,1,1,0
20231,336.0,2200,Borivali,4,4,0
20232,335.0,2200,Borivali,4,4,0
20233,328.0,2100,Borivali,4,4,0
20234,169.0,1250,Borivali,2,2,0
20235,167.0,1250,Borivali,2,2,0
20236,164.0,1195,Borivali,2,2,0
20237,135.0,1125,Bhayandar,2,2,0
20238,90.0,750,Bhayandar,1,2,0
20239,39.9,470,Vasai,1,2,0
20240,95.0,425,Chembur,1,2,0
20241,60.0,545,Goregaon,1,1,0
20242,190.0,750,Santacruz,2,2,0
20243,72.0,1000,Dombivli,2,1,0
20244,45.0,600,Dombivli,1,1,0
20245,490.0,950,Matunga,2,2,0
20246,270.0,1402,Jogeshwari,2,3,0
20247,153.0,750,Andheri,1,2,0
20248,173.0,924,Goregaon,2,2,0
20249,188.0,1004,Goregaon,2,2,0
20250,272.0,1278,Goregaon,2,2,0
20251,660.0,1482,Sewri,3,3,0
20252,105.0,560,Mulund,1,2,0
20253,90.0,420,Mulund,1,1,0
20254,750.0,1500,Worli,3,3,0
20255,840.0,1663,Worli,3,3,0
20256,750.0,1500,Worli,3,3,0
20257,83.0,595,Goregaon,1,1,0
20258,82.0,552,Malad,1,1,0
20259,85.5,528,Malad,1,1,0
20260,178.0,1179,Kandivali,2,2,0
20261,210.0,1800,Vasai,3,4,0
20262,74.0,935,Panvel,2,2,0
20263,325.0,850,Dadar,2,2,0
20264,330.0,3000,Vasai,5,4,0
20265,169.0,1250,Borivali,2,2,0
20266,167.0,1250,Borivali,2,2,0
20267,164.0,1195,Borivali,2,2,0
20268,135.0,1125,Bhayandar,2,2,0
20269,90.0,750,Bhayandar,1,2,0
20270,39.9,470,Vasai,1,2,0
20271,95.0,425,Chembur,1,2,0
20272,60.0,545,Goregaon,1,1,0
20273,48.6,600,Dombivali,1,1,0
20274,24.45,764,Thane,2,2,0
20275,479.0,2400,other,4,4,0
20276,330.0,1500,other,3,3,0
20277,250.0,1400,other,3,3,0
20278,268.0,696,Bandra,2,2,0
20279,598.0,941,Bandra,3,3,0
20280,200.0,1000,Thane,2,2,0
20281,370.0,1900,Thane,5,4,0
20282,396.0,943,Bandra,3,3,0
20283,267.0,694,Bandra,2,2,0
20284,42.0,400,Goregaon,1,1,0
20285,172.0,1015,Thane,2,2,0
20286,232.0,1370,Thane,3,3,0
20287,65.0,850,Dombivli,2,1,0
20288,277.0,1553,Thane,2,2,0
20289,198.0,1192,Thane,2,2,0
20290,52.5,410,Malad,1,2,0
20291,296.0,1770,Thane,4,4,0
20292,26.38,370,Vasai,1,1,0
20293,21.0,328,Nerul,1,1,0
20294,33.0,425,Thane,1,1,0
20295,15.0,580,Panvel,1,1,0
20296,93.0,700,Andheri,2,2,0
20297,24.5,720,Andheri,2,1,0
20298,39.0,600,Kalyan,1,1,0
20299,39.0,590,Kalyan,1,1,0
20300,167.0,850,Mulund,2,2,0
20301,47.5,710,Kalyan,1,1,0
20302,47.5,710,Kalyan,1,1,0
20303,560.0,2490,Mulund,4,5,0
20304,180.0,964,Mulund,2,2,0
20305,150.0,900,Thane,2,2,0
20306,225.0,1050,Mulund,2,2,0
20307,200.0,950,Mulund,2,2,0
20308,250.0,1150,Bandra,2,2,0
20309,285.0,1372,Bandra,3,3,0
20310,550.0,2590,Bandra,4,4,0
20311,210.0,1030,Mulund,2,2,0
20312,350.0,1550,Mulund,3,3,0
20313,105.0,585,Mulund,1,2,0
20314,99.0,600,Bhandup,1,2,0
20315,106.0,550,Malad,1,2,0
20316,50.0,660,Ulwe,1,2,0
20317,24.0,510,Naigaon,1,1,0
20318,50.0,670,Ulwe,1,1,0
20319,230.0,850,Kanjurmarg,3,2,0
20320,40.0,650,Ulwe,1,1,0
20321,31.0,700,Naigaon,1,1,0
20322,25.0,660,Badlapur,1,2,0
20323,190.0,900,Santacruz,2,2,0
20324,185.0,1450,Kharghar,3,3,0
20325,128.0,1100,Sanpada,2,2,0
20326,137.0,1105,Juinagar,2,2,0
20327,137.0,1103,Vashi,2,2,0
20328,137.0,1100,Nerul,2,2,0
20329,275.0,2400,Sanpada,2,2,0
20330,99.0,850,Vashi,1,2,0
20331,137.0,1100,Sanpada,2,2,0
20332,137.0,1100,Vashi,2,2,0
20333,105.0,801,Belapur,2,2,0
20334,140.0,1450,Kharghar,2,2,0
20335,200.0,1500,Kharghar,3,3,0
20336,950.0,4685,Sanpada,4,5,0
20337,137.0,1100,other,2,2,0
20338,109.0,809,other,2,2,0
20339,110.0,800,Vashi,2,2,0
20340,137.0,1100,Seawoods,2,2,0
20341,199.0,1845,Panvel,3,3,0
20342,220.0,1000,Andheri,2,2,0
20343,139.0,1500,Kalyan,3,3,0
20344,205.0,1240,Malad,3,3,0
20345,32.0,700,Naigaon,1,1,0
20346,310.0,1150,Kanjurmarg,3,3,0
20347,25.0,560,Naigaon,1,2,0
20348,135.0,1021,Bhayandar,2,2,0
20349,154.71,1910,Ulwe,3,3,0
20350,58.0,660,Kamothe,1,1,0
20351,26.0,400,Ulwe,1,1,0
20352,55.0,680,Ulwe,1,1,0
20353,22.0,360,Ulwe,1,1,0
20354,50.0,685,Ulwe,1,1,0
20355,65.0,700,Ulwe,1,2,0
20356,102.0,1180,Ulwe,2,2,0
20357,415.0,2500,Thane,4,5,0
20358,204.0,658,Mulund,2,2,0
20359,139.0,457,Mulund,1,2,0
20360,142.0,650,Kurla,2,1,0
20361,145.0,1375,Kharghar,2,2,0
20362,145.0,1375,Kharghar,2,2,0
20363,205.0,666,Mulund,2,2,0
20364,190.0,560,Mahim,1,1,0
20365,60.0,720,Mira Road,1,2,0
20366,99.0,1040,Mira Road,2,2,0
20367,45.8,560,Mira Road,1,1,0
20368,45.7,560,Mira Road,1,1,0
20369,45.6,560,Mira Road,1,1,0
20370,45.4,560,Mira Road,1,1,0
20371,45.4,550,Mira Road,1,1,0
20372,45.3,550,Mira Road,1,1,0
20373,45.2,550,Mira Road,1,1,0
20374,110.0,695,Kurla,1,2,0
20375,45.1,550,Mira Road,1,1,0
20376,320.0,1350,Chembur,3,2,0
20377,120.0,695,Chembur,1,2,0
20378,102.0,695,Chembur,1,2,0
20379,275.0,1450,Chembur,3,2,0
20380,93.0,1206,Panvel,2,2,0
20381,75.0,1055,Karanjade,2,2,0
20382,65.0,1005,Karanjade,2,2,0
20383,650.0,1516,Chembur,3,3,0
20384,49.0,645,Bhayandar,1,2,0
20385,56.0,700,Kalyan,1,2,0
20386,157.0,800,Mulund,2,1,0
20387,250.0,1350,Malad,3,3,0
20388,56.0,465,Mira Road,1,2,0
20389,220.0,1320,Nerul,4,4,0
20390,215.0,850,Malad,2,2,0
20391,105.0,560,Goregaon,1,2,0
20392,250.0,757,Chembur,2,2,0
20393,41.0,650,Ulwe,1,1,0
20394,32.0,670,Panvel,1,2,0
20395,35.0,530,Karanjade,1,1,0
20396,125.0,1100,Kalyan,3,3,0
20397,43.0,700,Kalyan,1,1,0
20398,54.35,693,Ulwe,1,1,0
20399,120.0,1180,Ulwe,2,2,0
20400,98.82,1220,Ulwe,2,2,0
20401,50.0,675,Ulwe,1,1,0
20402,32.0,670,Panvel,1,2,0
20403,35.0,530,Karanjade,1,1,0
20404,125.0,1100,Kalyan,3,3,0
20405,43.0,700,Kalyan,1,1,0
20406,54.35,693,Ulwe,1,1,0
20407,120.0,1180,Ulwe,2,2,0
20408,98.82,1220,Ulwe,2,2,0
20409,50.0,675,Ulwe,1,1,0
20410,85.0,600,Ghatkopar,1,1,0
20411,88.0,465,Ghatkopar,1,1,0
20412,19.7,490,Badlapur,1,1,0
20413,135.0,1450,Koper Khairane,2,2,0
20414,135.0,1000,Ghansoli,2,2,0
20415,230.0,1275,Ghansoli,2,2,0
20416,190.0,1250,Ghansoli,2,2,0
20417,17.7,435,Badlapur,1,1,0
20418,150.0,950,Dahisar,2,2,0
20419,125.0,700,Borivali,1,2,0
20420,195.0,1050,Borivali,2,2,0
20421,204.0,745,Mulund,2,2,0
20422,195.0,1050,Borivali,2,2,0
20423,204.0,745,Mulund,2,2,0
20424,155.0,850,Dahisar,2,2,0
20425,225.0,1200,Borivali,3,3,0
20426,185.0,950,Dahisar,2,2,0
20427,500.0,2000,Borivali,3,3,0
20428,185.0,800,Mulund,2,1,0
20429,79.0,1145,Kalyan,2,2,0
20430,298.0,1007,Mulund,3,3,0
20431,55.0,857,Virar,2,1,0
20432,215.0,1000,Santacruz,2,2,0
20433,256.0,853,Mulund,3,3,0
20434,80.0,550,Thane,1,2,0
20435,81.0,550,Thane,2,2,0
20436,54.0,388,Thane,1,2,0
20437,450.0,2450,Seawoods,4,3,0
20438,80.0,1635,Karjat,3,3,0
20439,270.0,1000,Dadar,2,2,0
20440,600.0,1400,Ville Parle,3,3,0
20441,168.0,1190,Mulund,2,2,0
20442,65.0,700,Kalyan,2,2,0
20443,105.0,490,Chembur,1,1,0
20444,200.0,675,Mulund,2,2,0
20445,50.0,1050,Taloja,2,2,0
20446,147.0,1700,Panvel,3,3,0
20447,260.0,1295,Bhandup,3,3,0
20448,195.0,666,Mulund,2,2,0
20449,165.0,878,Bhandup,2,2,0
20450,160.0,1298,Koper Khairane,2,2,0
20451,400.0,1350,Sion,4,3,0
20452,49.0,550,Thane,1,1,0
20453,155.0,1550,Thane,3,3,0
20454,80.0,830,Thane,2,2,0
20455,105.0,1300,Thane,3,2,0
20456,92.0,1000,Thane,2,2,0
20457,58.65,640,Thane,1,1,0
20458,80.0,850,Thane,2,2,0
20459,52.0,620,Thane,1,2,0
20460,162.0,1500,Thane,3,3,0
20461,310.0,2500,Kharghar,4,4,0
20462,49.0,550,Thane,1,1,0
20463,155.0,1550,Thane,3,3,0
20464,80.0,830,Thane,2,2,0
20465,105.0,1300,Thane,3,2,0
20466,92.0,1000,Thane,2,2,0
